subno,loss,gain,response,condition,resp
51,28,30,sreject,"40.40",0
51,28,32,sreject,"40.40",0
51,28,34,sreject,"40.40",0
51,28,36,sreject,"40.40",0
51,28,38,sreject,"40.40",0
51,28,40,wreject,"40.40",0
51,30,10,wreject,"40.40",0
51,30,12,sreject,"40.40",0
51,30,14,wreject,"40.40",0
51,30,16,sreject,"40.40",0
51,30,18,wreject,"40.40",0
51,30,20,sreject,"40.40",0
51,30,22,sreject,"40.40",0
51,30,24,wreject,"40.40",0
51,30,26,sreject,"40.40",0
51,30,28,sreject,"40.40",0
51,30,30,sreject,"40.40",0
51,30,32,sreject,"40.40",0
51,30,34,sreject,"40.40",0
51,30,36,sreject,"40.40",0
51,30,38,sreject,"40.40",0
51,30,40,sreject,"40.40",0
51,32,10,sreject,"40.40",0
51,32,12,sreject,"40.40",0
51,32,14,sreject,"40.40",0
51,32,16,sreject,"40.40",0
51,32,18,sreject,"40.40",0
51,32,20,sreject,"40.40",0
51,32,22,sreject,"40.40",0
51,32,24,wreject,"40.40",0
51,32,26,sreject,"40.40",0
51,32,28,wreject,"40.40",0
51,32,30,sreject,"40.40",0
51,32,32,wreject,"40.40",0
51,32,34,sreject,"40.40",0
51,32,36,wreject,"40.40",0
51,32,38,sreject,"40.40",0
51,32,40,wreject,"40.40",0
51,34,10,sreject,"40.40",0
51,34,12,sreject,"40.40",0
51,34,14,wreject,"40.40",0
51,34,16,sreject,"40.40",0
51,34,18,wreject,"40.40",0
51,34,20,sreject,"40.40",0
51,34,22,sreject,"40.40",0
51,34,24,sreject,"40.40",0
51,34,26,sreject,"40.40",0
51,34,28,wreject,"40.40",0
51,34,30,sreject,"40.40",0
51,34,32,wreject,"40.40",0
51,34,34,wreject,"40.40",0
51,34,36,sreject,"40.40",0
51,34,38,sreject,"40.40",0
51,34,40,sreject,"40.40",0
51,36,10,sreject,"40.40",0
51,36,12,sreject,"40.40",0
51,36,14,sreject,"40.40",0
51,36,16,sreject,"40.40",0
51,36,18,sreject,"40.40",0
51,36,20,sreject,"40.40",0
51,36,22,sreject,"40.40",0
51,36,24,wreject,"40.40",0
51,36,26,wreject,"40.40",0
51,36,28,sreject,"40.40",0
51,36,30,sreject,"40.40",0
51,36,32,sreject,"40.40",0
51,36,34,sreject,"40.40",0
51,36,36,wreject,"40.40",0
51,36,38,sreject,"40.40",0
51,36,40,sreject,"40.40",0
51,38,10,sreject,"40.40",0
51,38,12,wreject,"40.40",0
51,38,14,sreject,"40.40",0
51,38,16,sreject,"40.40",0
51,38,18,sreject,"40.40",0
51,38,20,wreject,"40.40",0
51,38,22,sreject,"40.40",0
51,38,24,sreject,"40.40",0
51,38,26,sreject,"40.40",0
51,38,28,sreject,"40.40",0
51,38,30,wreject,"40.40",0
51,38,32,sreject,"40.40",0
51,38,34,wreject,"40.40",0
51,38,36,wreject,"40.40",0
51,38,38,sreject,"40.40",0
51,38,40,wreject,"40.40",0
51,40,10,wreject,"40.40",0
51,40,12,sreject,"40.40",0
51,40,14,wreject,"40.40",0
51,40,16,sreject,"40.40",0
51,40,18,wreject,"40.40",0
51,40,20,sreject,"40.40",0
51,40,22,sreject,"40.40",0
51,40,24,sreject,"40.40",0
51,40,26,wreject,"40.40",0
51,40,28,wreject,"40.40",0
51,40,30,wreject,"40.40",0
51,40,32,sreject,"40.40",0
51,40,34,sreject,"40.40",0
51,40,36,wreject,"40.40",0
51,40,38,sreject,"40.40",0
51,40,40,sreject,"40.40",0
52,5,10,waccept,"40.20",1
52,5,12,wreject,"40.20",0
52,5,14,waccept,"40.20",1
52,5,16,waccept,"40.20",1
52,5,18,waccept,"40.20",1
52,5,20,saccept,"40.20",1
52,5,22,saccept,"40.20",1
52,5,24,saccept,"40.20",1
52,5,26,saccept,"40.20",1
52,5,28,saccept,"40.20",1
52,5,30,saccept,"40.20",1
52,5,32,saccept,"40.20",1
52,5,34,saccept,"40.20",1
52,5,36,saccept,"40.20",1
52,5,38,saccept,"40.20",1
52,5,40,saccept,"40.20",1
52,6,10,sreject,"40.20",0
52,6,12,waccept,"40.20",1
52,6,14,waccept,"40.20",1
52,6,16,saccept,"40.20",1
52,6,18,waccept,"40.20",1
52,6,20,saccept,"40.20",1
52,6,22,saccept,"40.20",1
52,6,24,saccept,"40.20",1
52,6,26,saccept,"40.20",1
52,6,28,saccept,"40.20",1
52,6,30,saccept,"40.20",1
52,6,32,saccept,"40.20",1
52,6,34,saccept,"40.20",1
52,6,36,saccept,"40.20",1
52,6,38,saccept,"40.20",1
52,6,40,saccept,"40.20",1
52,7,10,sreject,"40.20",0
52,7,12,sreject,"40.20",0
52,7,14,wreject,"40.20",0
52,7,16,wreject,"40.20",0
52,7,18,waccept,"40.20",1
52,7,20,saccept,"40.20",1
52,7,22,saccept,"40.20",1
52,7,24,saccept,"40.20",1
52,7,26,saccept,"40.20",1
52,7,28,saccept,"40.20",1
52,7,30,saccept,"40.20",1
52,7,32,saccept,"40.20",1
52,7,34,saccept,"40.20",1
52,7,36,saccept,"40.20",1
52,7,38,saccept,"40.20",1
52,7,40,saccept,"40.20",1
52,8,10,wreject,"40.20",0
52,8,12,sreject,"40.20",0
52,8,14,wreject,"40.20",0
52,8,16,sreject,"40.20",0
52,8,18,waccept,"40.20",1
52,8,20,saccept,"40.20",1
52,8,22,saccept,"40.20",1
52,8,24,waccept,"40.20",1
52,8,26,saccept,"40.20",1
52,8,28,saccept,"40.20",1
52,8,30,saccept,"40.20",1
52,8,32,saccept,"40.20",1
52,8,34,sreject,"40.20",0
52,8,36,saccept,"40.20",1
52,8,38,waccept,"40.20",1
52,8,40,saccept,"40.20",1
52,9,10,sreject,"40.20",0
52,9,12,sreject,"40.20",0
52,9,14,waccept,"40.20",1
52,9,16,sreject,"40.20",0
52,9,18,waccept,"40.20",1
52,9,20,waccept,"40.20",1
52,9,22,saccept,"40.20",1
52,9,24,saccept,"40.20",1
52,9,26,saccept,"40.20",1
52,9,28,saccept,"40.20",1
52,9,30,saccept,"40.20",1
52,9,32,saccept,"40.20",1
52,9,34,saccept,"40.20",1
52,9,36,saccept,"40.20",1
52,9,38,saccept,"40.20",1
52,9,40,saccept,"40.20",1
52,10,10,sreject,"40.20",0
52,10,12,sreject,"40.20",0
52,10,14,sreject,"40.20",0
52,10,16,sreject,"40.20",0
52,10,18,sreject,"40.20",0
52,10,20,waccept,"40.20",1
52,10,22,wreject,"40.20",0
52,10,24,sreject,"40.20",0
52,10,26,waccept,"40.20",1
52,10,28,waccept,"40.20",1
52,10,30,saccept,"40.20",1
52,10,32,saccept,"40.20",1
52,10,34,saccept,"40.20",1
52,10,36,saccept,"40.20",1
52,10,38,saccept,"40.20",1
52,10,40,saccept,"40.20",1
52,11,10,sreject,"40.20",0
52,11,12,sreject,"40.20",0
52,11,14,sreject,"40.20",0
52,11,16,sreject,"40.20",0
52,11,18,sreject,"40.20",0
52,11,20,sreject,"40.20",0
52,11,22,wreject,"40.20",0
52,11,24,sreject,"40.20",0
52,11,26,sreject,"40.20",0
52,11,28,waccept,"40.20",1
52,11,30,waccept,"40.20",1
52,11,32,waccept,"40.20",1
52,11,34,waccept,"40.20",1
52,11,36,wreject,"40.20",0
52,11,38,waccept,"40.20",1
52,11,40,waccept,"40.20",1
52,12,10,sreject,"40.20",0
52,12,12,sreject,"40.20",0
52,12,14,sreject,"40.20",0
52,12,16,sreject,"40.20",0
52,12,18,sreject,"40.20",0
52,12,20,sreject,"40.20",0
52,12,22,sreject,"40.20",0
52,12,24,sreject,"40.20",0
52,12,26,sreject,"40.20",0
52,12,28,sreject,"40.20",0
52,12,30,wreject,"40.20",0
52,12,32,sreject,"40.20",0
52,12,34,waccept,"40.20",1
52,12,36,waccept,"40.20",1
52,12,38,sreject,"40.20",0
52,12,40,wreject,"40.20",0
52,13,10,sreject,"40.20",0
52,13,12,sreject,"40.20",0
52,13,14,sreject,"40.20",0
52,13,16,sreject,"40.20",0
52,13,18,sreject,"40.20",0
52,13,20,sreject,"40.20",0
52,13,22,sreject,"40.20",0
52,13,24,sreject,"40.20",0
52,13,26,sreject,"40.20",0
52,13,28,sreject,"40.20",0
52,13,30,sreject,"40.20",0
52,13,32,sreject,"40.20",0
52,13,34,wreject,"40.20",0
52,13,36,saccept,"40.20",1
52,13,38,sreject,"40.20",0
52,13,40,wreject,"40.20",0
52,14,10,sreject,"40.20",0
52,14,12,sreject,"40.20",0
52,14,14,sreject,"40.20",0
52,14,16,sreject,"40.20",0
52,14,18,sreject,"40.20",0
52,14,20,sreject,"40.20",0
52,14,22,sreject,"40.20",0
52,14,24,sreject,"40.20",0
52,14,26,sreject,"40.20",0
52,14,28,sreject,"40.20",0
52,14,30,waccept,"40.20",1
52,14,32,sreject,"40.20",0
52,14,34,wreject,"40.20",0
52,14,36,wreject,"40.20",0
52,14,38,wreject,"40.20",0
52,14,40,waccept,"40.20",1
52,15,10,sreject,"40.20",0
52,15,12,sreject,"40.20",0
52,15,14,sreject,"40.20",0
52,15,16,sreject,"40.20",0
52,15,18,sreject,"40.20",0
52,15,20,sreject,"40.20",0
52,15,22,sreject,"40.20",0
52,15,24,wreject,"40.20",0
52,15,26,sreject,"40.20",0
52,15,28,saccept,"40.20",1
52,15,30,wreject,"40.20",0
52,15,32,sreject,"40.20",0
52,15,34,sreject,"40.20",0
52,15,36,wreject,"40.20",0
52,15,38,waccept,"40.20",1
52,15,40,saccept,"40.20",1
52,16,10,sreject,"40.20",0
52,16,12,sreject,"40.20",0
52,16,14,sreject,"40.20",0
52,16,16,wreject,"40.20",0
52,16,18,sreject,"40.20",0
52,16,20,sreject,"40.20",0
52,16,22,sreject,"40.20",0
52,16,24,sreject,"40.20",0
52,16,26,sreject,"40.20",0
52,16,28,sreject,"40.20",0
52,16,30,waccept,"40.20",1
52,16,32,sreject,"40.20",0
52,16,34,sreject,"40.20",0
52,16,36,waccept,"40.20",1
52,16,38,sreject,"40.20",0
52,16,40,wreject,"40.20",0
52,17,10,sreject,"40.20",0
52,17,12,sreject,"40.20",0
52,17,14,sreject,"40.20",0
52,17,16,sreject,"40.20",0
52,17,18,sreject,"40.20",0
52,17,20,sreject,"40.20",0
52,17,22,sreject,"40.20",0
52,17,24,sreject,"40.20",0
52,17,26,sreject,"40.20",0
52,17,28,sreject,"40.20",0
52,17,30,wreject,"40.20",0
52,17,32,wreject,"40.20",0
52,17,34,sreject,"40.20",0
52,17,36,sreject,"40.20",0
52,17,38,sreject,"40.20",0
52,17,40,sreject,"40.20",0
52,18,10,sreject,"40.20",0
52,18,12,sreject,"40.20",0
52,18,14,sreject,"40.20",0
52,18,16,sreject,"40.20",0
52,18,18,sreject,"40.20",0
52,18,20,sreject,"40.20",0
52,18,22,sreject,"40.20",0
52,18,24,sreject,"40.20",0
52,18,26,sreject,"40.20",0
52,18,28,sreject,"40.20",0
52,18,30,sreject,"40.20",0
52,18,32,sreject,"40.20",0
52,18,34,sreject,"40.20",0
52,18,36,wreject,"40.20",0
52,18,38,waccept,"40.20",1
52,18,40,sreject,"40.20",0
52,19,10,sreject,"40.20",0
52,19,12,sreject,"40.20",0
52,19,14,sreject,"40.20",0
52,19,16,sreject,"40.20",0
52,19,18,sreject,"40.20",0
52,19,20,sreject,"40.20",0
52,19,22,sreject,"40.20",0
52,19,24,sreject,"40.20",0
52,19,26,sreject,"40.20",0
52,19,28,sreject,"40.20",0
52,19,30,sreject,"40.20",0
52,19,32,sreject,"40.20",0
52,19,34,sreject,"40.20",0
52,19,36,sreject,"40.20",0
52,19,38,sreject,"40.20",0
52,19,40,sreject,"40.20",0
52,20,10,sreject,"40.20",0
52,20,12,sreject,"40.20",0
52,20,14,sreject,"40.20",0
52,20,16,sreject,"40.20",0
52,20,18,sreject,"40.20",0
52,20,20,sreject,"40.20",0
52,20,22,sreject,"40.20",0
52,20,24,sreject,"40.20",0
52,20,26,sreject,"40.20",0
52,20,28,sreject,"40.20",0
52,20,30,sreject,"40.20",0
52,20,32,sreject,"40.20",0
52,20,34,sreject,"40.20",0
52,20,36,sreject,"40.20",0
52,20,38,sreject,"40.20",0
52,20,40,sreject,"40.20",0
53,10,5,sreject,"20.40",0
53,10,6,sreject,"20.40",0
53,10,7,wreject,"20.40",0
53,10,8,sreject,"20.40",0
53,10,9,sreject,"20.40",0
53,10,10,sreject,"20.40",0
53,10,11,sreject,"20.40",0
53,10,12,wreject,"20.40",0
53,10,13,wreject,"20.40",0
53,10,14,wreject,"20.40",0
53,10,15,sreject,"20.40",0
53,10,16,sreject,"20.40",0
53,10,17,waccept,"20.40",1
53,10,18,sreject,"20.40",0
53,10,19,wreject,"20.40",0
53,10,20,wreject,"20.40",0
53,12,5,sreject,"20.40",0
53,12,6,sreject,"20.40",0
53,12,7,sreject,"20.40",0
53,12,8,sreject,"20.40",0
53,12,9,sreject,"20.40",0
53,12,10,wreject,"20.40",0
53,12,11,sreject,"20.40",0
53,12,12,wreject,"20.40",0
53,12,13,sreject,"20.40",0
53,12,14,wreject,"20.40",0
53,12,15,wreject,"20.40",0
53,12,16,sreject,"20.40",0
53,12,17,sreject,"20.40",0
53,12,18,sreject,"20.40",0
53,12,19,waccept,"20.40",1
53,12,20,sreject,"20.40",0
53,14,5,sreject,"20.40",0
53,14,6,sreject,"20.40",0
53,14,7,sreject,"20.40",0
53,14,8,sreject,"20.40",0
53,14,9,sreject,"20.40",0
53,14,10,sreject,"20.40",0
53,14,11,sreject,"20.40",0
53,14,12,sreject,"20.40",0
53,14,13,sreject,"20.40",0
53,14,14,sreject,"20.40",0
53,14,15,sreject,"20.40",0
53,14,16,sreject,"20.40",0
53,14,17,sreject,"20.40",0
53,14,18,sreject,"20.40",0
53,14,19,sreject,"20.40",0
53,14,20,wreject,"20.40",0
53,16,5,sreject,"20.40",0
53,16,6,sreject,"20.40",0
53,16,7,sreject,"20.40",0
53,16,8,sreject,"20.40",0
53,16,9,sreject,"20.40",0
53,16,10,sreject,"20.40",0
53,16,11,sreject,"20.40",0
53,16,12,sreject,"20.40",0
53,16,13,sreject,"20.40",0
53,16,14,wreject,"20.40",0
53,16,15,sreject,"20.40",0
53,16,16,sreject,"20.40",0
53,16,17,sreject,"20.40",0
53,16,18,wreject,"20.40",0
53,16,19,wreject,"20.40",0
53,16,20,sreject,"20.40",0
53,18,5,sreject,"20.40",0
53,18,6,sreject,"20.40",0
53,18,7,sreject,"20.40",0
53,18,8,sreject,"20.40",0
53,18,9,sreject,"20.40",0
53,18,10,sreject,"20.40",0
53,18,11,sreject,"20.40",0
53,18,12,sreject,"20.40",0
53,18,13,sreject,"20.40",0
53,18,14,sreject,"20.40",0
53,18,15,sreject,"20.40",0
53,18,16,wreject,"20.40",0
53,18,17,sreject,"20.40",0
53,18,18,sreject,"20.40",0
53,18,19,sreject,"20.40",0
53,18,20,wreject,"20.40",0
53,20,5,sreject,"20.40",0
53,20,6,sreject,"20.40",0
53,20,7,sreject,"20.40",0
53,20,8,sreject,"20.40",0
53,20,9,sreject,"20.40",0
53,20,10,sreject,"20.40",0
53,20,11,sreject,"20.40",0
53,20,12,sreject,"20.40",0
53,20,13,sreject,"20.40",0
53,20,14,sreject,"20.40",0
53,20,15,sreject,"20.40",0
53,20,16,sreject,"20.40",0
53,20,17,sreject,"20.40",0
53,20,18,sreject,"20.40",0
53,20,19,sreject,"20.40",0
53,20,20,wreject,"20.40",0
53,22,5,sreject,"20.40",0
53,22,6,sreject,"20.40",0
53,22,7,sreject,"20.40",0
53,22,8,sreject,"20.40",0
53,22,9,sreject,"20.40",0
53,22,10,sreject,"20.40",0
53,22,11,sreject,"20.40",0
53,22,12,sreject,"20.40",0
53,22,13,sreject,"20.40",0
53,22,14,sreject,"20.40",0
53,22,15,sreject,"20.40",0
53,22,16,sreject,"20.40",0
53,22,17,sreject,"20.40",0
53,22,18,sreject,"20.40",0
53,22,19,sreject,"20.40",0
53,22,20,wreject,"20.40",0
53,24,5,sreject,"20.40",0
53,24,6,sreject,"20.40",0
53,24,7,sreject,"20.40",0
53,24,8,sreject,"20.40",0
53,24,9,sreject,"20.40",0
53,24,10,sreject,"20.40",0
53,24,11,sreject,"20.40",0
53,24,12,sreject,"20.40",0
53,24,13,sreject,"20.40",0
53,24,14,sreject,"20.40",0
53,24,15,sreject,"20.40",0
53,24,16,sreject,"20.40",0
53,24,17,sreject,"20.40",0
53,24,18,wreject,"20.40",0
53,24,19,wreject,"20.40",0
53,24,20,sreject,"20.40",0
53,26,5,sreject,"20.40",0
53,26,6,sreject,"20.40",0
53,26,7,sreject,"20.40",0
53,26,8,sreject,"20.40",0
53,26,9,sreject,"20.40",0
53,26,10,sreject,"20.40",0
53,26,11,sreject,"20.40",0
53,26,12,sreject,"20.40",0
53,26,13,sreject,"20.40",0
53,26,14,sreject,"20.40",0
53,26,15,sreject,"20.40",0
53,26,16,sreject,"20.40",0
53,26,17,sreject,"20.40",0
53,26,18,sreject,"20.40",0
53,26,19,sreject,"20.40",0
53,26,20,sreject,"20.40",0
53,28,5,sreject,"20.40",0
53,28,6,sreject,"20.40",0
53,28,7,sreject,"20.40",0
53,28,8,sreject,"20.40",0
53,28,9,sreject,"20.40",0
53,28,10,sreject,"20.40",0
53,28,11,sreject,"20.40",0
53,28,12,sreject,"20.40",0
53,28,13,sreject,"20.40",0
53,28,14,sreject,"20.40",0
53,28,15,sreject,"20.40",0
53,28,16,sreject,"20.40",0
53,28,17,sreject,"20.40",0
53,28,18,sreject,"20.40",0
53,28,19,sreject,"20.40",0
53,28,20,sreject,"20.40",0
53,30,5,sreject,"20.40",0
53,30,6,sreject,"20.40",0
53,30,7,sreject,"20.40",0
53,30,8,sreject,"20.40",0
53,30,9,sreject,"20.40",0
53,30,10,sreject,"20.40",0
53,30,11,sreject,"20.40",0
53,30,12,sreject,"20.40",0
53,30,13,sreject,"20.40",0
53,30,14,sreject,"20.40",0
53,30,15,waccept,"20.40",1
53,30,16,sreject,"20.40",0
53,30,17,sreject,"20.40",0
53,30,18,sreject,"20.40",0
53,30,19,sreject,"20.40",0
53,30,20,sreject,"20.40",0
53,32,5,sreject,"20.40",0
53,32,6,sreject,"20.40",0
53,32,7,sreject,"20.40",0
53,32,8,sreject,"20.40",0
53,32,9,sreject,"20.40",0
53,32,10,sreject,"20.40",0
53,32,11,sreject,"20.40",0
53,32,12,sreject,"20.40",0
53,32,13,sreject,"20.40",0
53,32,14,sreject,"20.40",0
53,32,15,sreject,"20.40",0
53,32,16,sreject,"20.40",0
53,32,17,sreject,"20.40",0
53,32,18,sreject,"20.40",0
53,32,19,sreject,"20.40",0
53,32,20,sreject,"20.40",0
53,34,5,sreject,"20.40",0
53,34,6,sreject,"20.40",0
53,34,7,sreject,"20.40",0
53,34,8,sreject,"20.40",0
53,34,9,sreject,"20.40",0
53,34,10,sreject,"20.40",0
53,34,11,sreject,"20.40",0
53,34,12,sreject,"20.40",0
53,34,13,sreject,"20.40",0
53,34,14,sreject,"20.40",0
53,34,15,sreject,"20.40",0
53,34,16,sreject,"20.40",0
53,34,17,sreject,"20.40",0
53,34,18,sreject,"20.40",0
53,34,19,sreject,"20.40",0
53,34,20,wreject,"20.40",0
53,36,5,sreject,"20.40",0
53,36,6,sreject,"20.40",0
53,36,7,sreject,"20.40",0
53,36,8,sreject,"20.40",0
53,36,9,sreject,"20.40",0
53,36,10,sreject,"20.40",0
53,36,11,sreject,"20.40",0
53,36,12,sreject,"20.40",0
53,36,13,sreject,"20.40",0
53,36,14,sreject,"20.40",0
53,36,15,sreject,"20.40",0
53,36,16,sreject,"20.40",0
53,36,17,sreject,"20.40",0
53,36,18,sreject,"20.40",0
53,36,19,sreject,"20.40",0
53,36,20,sreject,"20.40",0
53,38,5,sreject,"20.40",0
53,38,6,sreject,"20.40",0
53,38,7,sreject,"20.40",0
53,38,8,sreject,"20.40",0
53,38,9,sreject,"20.40",0
53,38,10,sreject,"20.40",0
53,38,11,sreject,"20.40",0
53,38,12,sreject,"20.40",0
53,38,13,sreject,"20.40",0
53,38,14,sreject,"20.40",0
53,38,15,sreject,"20.40",0
53,38,16,sreject,"20.40",0
53,38,17,sreject,"20.40",0
53,38,18,sreject,"20.40",0
53,38,19,sreject,"20.40",0
53,38,20,wreject,"20.40",0
53,40,5,sreject,"20.40",0
53,40,6,sreject,"20.40",0
53,40,7,sreject,"20.40",0
53,40,8,sreject,"20.40",0
53,40,9,sreject,"20.40",0
53,40,10,sreject,"20.40",0
53,40,11,sreject,"20.40",0
53,40,12,sreject,"20.40",0
53,40,13,sreject,"20.40",0
53,40,14,sreject,"20.40",0
53,40,15,sreject,"20.40",0
53,40,16,sreject,"20.40",0
53,40,17,sreject,"20.40",0
53,40,18,sreject,"20.40",0
53,40,19,sreject,"20.40",0
53,40,20,sreject,"20.40",0
54,10,10,sreject,"40.40",0
54,10,12,saccept,"40.40",1
54,10,14,saccept,"40.40",1
54,10,16,saccept,"40.40",1
54,10,18,saccept,"40.40",1
54,10,20,saccept,"40.40",1
54,10,22,saccept,"40.40",1
54,10,24,saccept,"40.40",1
54,10,26,saccept,"40.40",1
54,10,28,saccept,"40.40",1
54,10,30,saccept,"40.40",1
54,10,32,saccept,"40.40",1
54,10,34,saccept,"40.40",1
54,10,36,saccept,"40.40",1
54,10,38,saccept,"40.40",1
54,10,40,saccept,"40.40",1
54,12,10,sreject,"40.40",0
54,12,12,saccept,"40.40",1
54,12,14,saccept,"40.40",1
54,12,16,saccept,"40.40",1
54,12,18,saccept,"40.40",1
54,12,20,saccept,"40.40",1
54,12,22,saccept,"40.40",1
54,12,24,saccept,"40.40",1
54,12,26,saccept,"40.40",1
54,12,28,saccept,"40.40",1
54,12,30,saccept,"40.40",1
54,12,32,saccept,"40.40",1
54,12,34,saccept,"40.40",1
54,12,36,saccept,"40.40",1
54,12,38,saccept,"40.40",1
54,12,40,saccept,"40.40",1
54,14,10,sreject,"40.40",0
54,14,12,sreject,"40.40",0
54,14,14,saccept,"40.40",1
54,14,16,saccept,"40.40",1
54,14,18,saccept,"40.40",1
54,14,20,saccept,"40.40",1
54,14,22,saccept,"40.40",1
54,14,24,saccept,"40.40",1
54,14,26,saccept,"40.40",1
54,14,28,saccept,"40.40",1
54,14,30,saccept,"40.40",1
54,14,32,saccept,"40.40",1
54,14,34,saccept,"40.40",1
54,14,36,saccept,"40.40",1
54,14,38,saccept,"40.40",1
54,14,40,saccept,"40.40",1
54,16,10,sreject,"40.40",0
54,16,12,sreject,"40.40",0
54,16,14,sreject,"40.40",0
54,16,16,saccept,"40.40",1
54,16,18,saccept,"40.40",1
54,16,20,saccept,"40.40",1
54,16,22,saccept,"40.40",1
54,16,24,saccept,"40.40",1
54,16,26,saccept,"40.40",1
54,16,28,saccept,"40.40",1
54,16,30,saccept,"40.40",1
54,16,32,saccept,"40.40",1
54,16,34,saccept,"40.40",1
54,16,36,saccept,"40.40",1
54,16,38,saccept,"40.40",1
54,16,40,saccept,"40.40",1
54,18,10,sreject,"40.40",0
54,18,12,sreject,"40.40",0
54,18,14,sreject,"40.40",0
54,18,16,sreject,"40.40",0
54,18,18,saccept,"40.40",1
54,18,20,saccept,"40.40",1
54,18,22,saccept,"40.40",1
54,18,24,saccept,"40.40",1
54,18,26,saccept,"40.40",1
54,18,28,saccept,"40.40",1
54,18,30,saccept,"40.40",1
54,18,32,saccept,"40.40",1
54,18,34,saccept,"40.40",1
54,18,36,saccept,"40.40",1
54,18,38,saccept,"40.40",1
54,18,40,saccept,"40.40",1
54,20,10,sreject,"40.40",0
54,20,12,sreject,"40.40",0
54,20,14,sreject,"40.40",0
54,20,16,sreject,"40.40",0
54,20,18,sreject,"40.40",0
54,20,20,sreject,"40.40",0
54,20,22,saccept,"40.40",1
54,20,24,saccept,"40.40",1
54,20,26,saccept,"40.40",1
54,20,28,saccept,"40.40",1
54,20,30,saccept,"40.40",1
54,20,32,saccept,"40.40",1
54,20,34,saccept,"40.40",1
54,20,36,saccept,"40.40",1
54,20,38,saccept,"40.40",1
54,20,40,sreject,"40.40",0
54,22,10,sreject,"40.40",0
54,22,12,sreject,"40.40",0
54,22,14,sreject,"40.40",0
54,22,16,sreject,"40.40",0
54,22,18,sreject,"40.40",0
54,22,20,sreject,"40.40",0
54,22,22,sreject,"40.40",0
54,22,24,sreject,"40.40",0
54,22,26,sreject,"40.40",0
54,22,28,saccept,"40.40",1
54,22,30,waccept,"40.40",1
54,22,32,saccept,"40.40",1
54,22,34,saccept,"40.40",1
54,22,36,saccept,"40.40",1
54,22,38,saccept,"40.40",1
54,22,40,saccept,"40.40",1
54,24,10,sreject,"40.40",0
54,24,12,sreject,"40.40",0
54,24,14,sreject,"40.40",0
54,24,16,sreject,"40.40",0
54,24,18,sreject,"40.40",0
54,24,20,sreject,"40.40",0
54,24,22,sreject,"40.40",0
54,24,24,sreject,"40.40",0
54,24,26,sreject,"40.40",0
54,24,28,saccept,"40.40",1
54,24,30,saccept,"40.40",1
54,24,32,saccept,"40.40",1
54,24,34,saccept,"40.40",1
54,24,36,saccept,"40.40",1
54,24,38,saccept,"40.40",1
54,24,40,saccept,"40.40",1
54,26,10,sreject,"40.40",0
54,26,12,sreject,"40.40",0
54,26,14,sreject,"40.40",0
54,26,16,sreject,"40.40",0
54,26,18,sreject,"40.40",0
54,26,20,sreject,"40.40",0
54,26,22,sreject,"40.40",0
54,26,24,sreject,"40.40",0
54,26,26,saccept,"40.40",1
54,26,28,sreject,"40.40",0
54,26,30,saccept,"40.40",1
54,26,32,saccept,"40.40",1
54,26,34,sreject,"40.40",0
54,26,36,saccept,"40.40",1
54,26,38,saccept,"40.40",1
54,26,40,saccept,"40.40",1
54,28,10,sreject,"40.40",0
54,28,12,sreject,"40.40",0
54,28,14,sreject,"40.40",0
54,28,16,sreject,"40.40",0
54,28,18,sreject,"40.40",0
54,28,20,sreject,"40.40",0
54,28,22,sreject,"40.40",0
54,28,24,sreject,"40.40",0
54,28,26,sreject,"40.40",0
54,28,28,sreject,"40.40",0
54,28,30,sreject,"40.40",0
54,28,32,sreject,"40.40",0
54,28,34,sreject,"40.40",0
54,28,36,sreject,"40.40",0
54,28,38,saccept,"40.40",1
54,28,40,saccept,"40.40",1
54,30,10,sreject,"40.40",0
54,30,12,sreject,"40.40",0
54,30,14,sreject,"40.40",0
54,30,16,sreject,"40.40",0
54,30,18,sreject,"40.40",0
54,30,20,sreject,"40.40",0
54,30,22,sreject,"40.40",0
54,30,24,sreject,"40.40",0
54,30,26,sreject,"40.40",0
54,30,28,sreject,"40.40",0
54,30,30,sreject,"40.40",0
54,30,32,sreject,"40.40",0
54,30,34,sreject,"40.40",0
54,30,36,sreject,"40.40",0
54,30,38,sreject,"40.40",0
54,30,40,sreject,"40.40",0
54,32,10,sreject,"40.40",0
54,32,12,sreject,"40.40",0
54,32,14,sreject,"40.40",0
54,32,16,sreject,"40.40",0
54,32,18,sreject,"40.40",0
54,32,20,sreject,"40.40",0
54,32,22,sreject,"40.40",0
54,32,24,sreject,"40.40",0
54,32,26,sreject,"40.40",0
54,32,28,sreject,"40.40",0
54,32,30,sreject,"40.40",0
54,32,32,sreject,"40.40",0
54,32,34,sreject,"40.40",0
54,32,36,sreject,"40.40",0
54,32,38,sreject,"40.40",0
54,32,40,sreject,"40.40",0
54,34,10,sreject,"40.40",0
54,34,12,sreject,"40.40",0
54,34,14,sreject,"40.40",0
54,34,16,sreject,"40.40",0
54,34,18,sreject,"40.40",0
54,34,20,sreject,"40.40",0
54,34,22,sreject,"40.40",0
54,34,24,sreject,"40.40",0
54,34,26,sreject,"40.40",0
54,34,28,sreject,"40.40",0
54,34,30,sreject,"40.40",0
54,34,32,sreject,"40.40",0
54,34,34,sreject,"40.40",0
54,34,36,sreject,"40.40",0
54,34,38,sreject,"40.40",0
54,34,40,sreject,"40.40",0
