subno,loss,gain,response,condition,resp
273,6,10,accept,"20.60",1
273,6,19,accept,"20.60",1
273,7,9,accept,"20.60",1
273,9,5,reject,"20.60",0
273,11,5,accept,"20.60",1
273,11,7,accept,"20.60",1
273,11,16,accept,"20.60",1
273,15,9,accept,"20.60",1
273,17,12,accept,"20.60",1
273,18,10,accept,"20.60",1
273,18,19,accept,"20.60",1
273,19,10,accept,"20.60",1
273,19,18,accept,"20.60",1
273,24,0,reject,"20.60",0
273,25,4,reject,"20.60",0
273,25,16,accept,"20.60",1
273,25,19,accept,"20.60",1
273,28,7,accept,"20.60",1
273,28,18,accept,"20.60",1
273,28,18,accept,"20.60",1
273,29,2,reject,"20.60",0
273,29,11,accept,"20.60",1
273,32,0,reject,"20.60",0
273,34,1,accept,"20.60",1
273,35,15,accept,"20.60",1
273,36,8,accept,"20.60",1
273,39,8,accept,"20.60",1
273,40,0,reject,"20.60",0
273,41,0,reject,"20.60",0
273,41,11,accept,"20.60",1
273,42,2,reject,"20.60",0
273,42,8,reject,"20.60",0
273,42,11,accept,"20.60",1
273,42,13,accept,"20.60",1
273,42,15,accept,"20.60",1
273,44,15,accept,"20.60",1
273,44,18,accept,"20.60",1
273,45,11,accept,"20.60",1
273,47,18,accept,"20.60",1
273,48,1,reject,"20.60",0
273,48,9,accept,"20.60",1
273,50,4,reject,"20.60",0
273,50,14,accept,"20.60",1
273,51,14,accept,"20.60",1
273,52,12,reject,"20.60",0
273,53,19,accept,"20.60",1
273,54,18,accept,"20.60",1
273,55,1,reject,"20.60",0
273,56,6,reject,"20.60",0
273,56,10,reject,"20.60",0
273,57,9,reject,"20.60",0
273,57,14,accept,"20.60",1
273,59,7,accept,"20.60",1
273,59,16,accept,"20.60",1
273,59,18,accept,"20.60",1
275,2,13,accept,"20.60",1
275,2,15,accept,"20.60",1
275,4,5,accept,"20.60",1
275,4,9,accept,"20.60",1
275,5,4,reject,"20.60",0
275,6,6,accept,"20.60",1
275,6,16,accept,"20.60",1
275,7,13,accept,"20.60",1
275,8,15,reject,"20.60",0
275,8,18,accept,"20.60",1
275,10,9,reject,"20.60",0
275,11,11,reject,"20.60",0
275,13,9,reject,"20.60",0
275,13,17,accept,"20.60",1
275,15,18,accept,"20.60",1
275,16,13,reject,"20.60",0
275,16,19,accept,"20.60",1
275,17,14,reject,"20.60",0
275,17,18,reject,"20.60",0
275,18,0,reject,"20.60",0
275,18,3,reject,"20.60",0
275,19,3,reject,"20.60",0
275,19,17,reject,"20.60",0
275,23,0,reject,"20.60",0
275,24,12,reject,"20.60",0
275,24,15,reject,"20.60",0
275,24,17,reject,"20.60",0
275,26,13,reject,"20.60",0
275,28,16,reject,"20.60",0
275,29,3,reject,"20.60",0
275,31,4,reject,"20.60",0
275,31,10,reject,"20.60",0
275,32,14,reject,"20.60",0
275,33,2,reject,"20.60",0
275,34,10,reject,"20.60",0
275,35,8,reject,"20.60",0
275,36,15,reject,"20.60",0
275,37,2,reject,"20.60",0
275,37,5,reject,"20.60",0
275,37,8,reject,"20.60",0
275,37,15,reject,"20.60",0
275,38,2,reject,"20.60",0
275,38,18,reject,"20.60",0
275,39,17,reject,"20.60",0
275,40,6,reject,"20.60",0
275,42,2,reject,"20.60",0
275,42,8,reject,"20.60",0
275,42,14,reject,"20.60",0
275,42,15,reject,"20.60",0
275,43,4,reject,"20.60",0
275,44,10,reject,"20.60",0
275,45,9,reject,"20.60",0
275,47,11,reject,"20.60",0
275,49,3,reject,"20.60",0
275,50,1,reject,"20.60",0
275,50,4,reject,"20.60",0
275,50,12,reject,"20.60",0
275,52,5,reject,"20.60",0
275,54,7,reject,"20.60",0
275,55,5,reject,"20.60",0
275,57,6,reject,"20.60",0
275,57,13,reject,"20.60",0
275,58,5,reject,"20.60",0
275,59,18,reject,"20.60",0
277,0,12,accept,"20.60",1
277,1,19,accept,"20.60",1
277,2,0,accept,"20.60",1
277,3,5,accept,"20.60",1
277,5,2,reject,"20.60",0
277,5,3,accept,"20.60",1
277,7,0,reject,"20.60",0
277,8,10,accept,"20.60",1
277,8,10,accept,"20.60",1
277,13,15,accept,"20.60",1
277,13,18,accept,"20.60",1
277,13,18,accept,"20.60",1
277,14,17,accept,"20.60",1
277,15,15,accept,"20.60",1
277,16,4,reject,"20.60",0
277,16,6,reject,"20.60",0
277,20,4,reject,"20.60",0
277,22,0,reject,"20.60",0
277,22,3,reject,"20.60",0
277,22,9,reject,"20.60",0
277,22,16,reject,"20.60",0
277,23,15,accept,"20.60",1
277,24,18,accept,"20.60",1
277,25,13,reject,"20.60",0
277,26,11,reject,"20.60",0
277,27,0,reject,"20.60",0
277,27,2,reject,"20.60",0
277,27,7,reject,"20.60",0
277,27,19,reject,"20.60",0
277,28,18,reject,"20.60",0
277,29,8,reject,"20.60",0
277,29,16,reject,"20.60",0
277,32,3,reject,"20.60",0
277,32,16,reject,"20.60",0
277,32,16,reject,"20.60",0
277,33,1,reject,"20.60",0
277,33,10,reject,"20.60",0
277,35,14,reject,"20.60",0
277,35,19,reject,"20.60",0
277,36,3,reject,"20.60",0
277,37,18,reject,"20.60",0
277,37,19,reject,"20.60",0
277,38,12,reject,"20.60",0
277,38,16,reject,"20.60",0
277,41,1,reject,"20.60",0
277,41,16,reject,"20.60",0
277,41,19,reject,"20.60",0
277,43,5,reject,"20.60",0
277,43,19,reject,"20.60",0
277,44,1,reject,"20.60",0
277,44,15,reject,"20.60",0
277,44,17,reject,"20.60",0
277,46,3,reject,"20.60",0
277,47,6,reject,"20.60",0
277,49,3,reject,"20.60",0
277,49,18,reject,"20.60",0
277,50,17,reject,"20.60",0
277,51,1,reject,"20.60",0
277,52,2,reject,"20.60",0
277,52,12,reject,"20.60",0
277,54,19,reject,"20.60",0
277,57,0,reject,"20.60",0
277,58,11,reject,"20.60",0
277,58,16,reject,"20.60",0
279,0,0,accept,"20.60",1
279,1,0,reject,"20.60",0
279,1,9,accept,"20.60",1
279,2,9,accept,"20.60",1
279,4,2,reject,"20.60",0
279,5,9,accept,"20.60",1
279,6,5,reject,"20.60",0
279,7,8,accept,"20.60",1
279,9,9,accept,"20.60",1
279,10,2,reject,"20.60",0
279,11,6,reject,"20.60",0
279,11,6,reject,"20.60",0
279,14,4,reject,"20.60",0
279,20,8,reject,"20.60",0
279,21,1,reject,"20.60",0
279,21,15,reject,"20.60",0
279,21,19,reject,"20.60",0
279,22,10,reject,"20.60",0
279,23,4,reject,"20.60",0
279,23,7,reject,"20.60",0
279,23,11,reject,"20.60",0
279,26,9,reject,"20.60",0
279,26,15,reject,"20.60",0
279,26,17,reject,"20.60",0
279,27,1,reject,"20.60",0
279,27,10,reject,"20.60",0
279,27,12,reject,"20.60",0
279,28,7,reject,"20.60",0
279,30,15,reject,"20.60",0
279,30,19,reject,"20.60",0
279,31,0,reject,"20.60",0
279,31,0,reject,"20.60",0
279,31,11,reject,"20.60",0
279,32,1,reject,"20.60",0
279,32,15,reject,"20.60",0
279,32,17,reject,"20.60",0
279,33,5,reject,"20.60",0
279,34,17,reject,"20.60",0
279,36,10,reject,"20.60",0
279,36,12,reject,"20.60",0
279,38,18,reject,"20.60",0
279,39,13,reject,"20.60",0
279,40,15,reject,"20.60",0
279,40,19,reject,"20.60",0
279,42,7,reject,"20.60",0
279,42,18,reject,"20.60",0
279,43,7,reject,"20.60",0
279,44,16,reject,"20.60",0
279,45,5,reject,"20.60",0
279,46,10,reject,"20.60",0
279,47,6,reject,"20.60",0
279,48,12,reject,"20.60",0
279,49,15,reject,"20.60",0
279,50,18,reject,"20.60",0
279,51,11,reject,"20.60",0
279,52,1,reject,"20.60",0
279,53,10,reject,"20.60",0
279,53,15,reject,"20.60",0
279,54,10,reject,"20.60",0
279,54,14,reject,"20.60",0
279,55,3,reject,"20.60",0
279,57,10,reject,"20.60",0
279,58,0,reject,"20.60",0
279,59,11,reject,"20.60",0
280,0,6,accept,"20.60",1
280,2,0,reject,"20.60",0
280,3,8,accept,"20.60",1
280,3,11,accept,"20.60",1
280,4,5,reject,"20.60",0
280,4,16,accept,"20.60",1
280,5,12,accept,"20.60",1
280,5,18,accept,"20.60",1
280,7,15,accept,"20.60",1
280,7,18,accept,"20.60",1
280,7,19,accept,"20.60",1
280,8,14,reject,"20.60",0
280,9,16,reject,"20.60",0
280,9,18,accept,"20.60",1
280,11,0,reject,"20.60",0
280,12,2,reject,"20.60",0
280,13,9,reject,"20.60",0
280,14,10,reject,"20.60",0
280,15,3,reject,"20.60",0
280,15,8,reject,"20.60",0
280,18,1,reject,"20.60",0
280,18,15,reject,"20.60",0
280,19,7,reject,"20.60",0
280,19,17,reject,"20.60",0
280,22,7,reject,"20.60",0
280,24,3,reject,"20.60",0
280,27,11,reject,"20.60",0
280,29,15,reject,"20.60",0
280,29,16,reject,"20.60",0
280,30,12,reject,"20.60",0
280,32,15,reject,"20.60",0
280,33,2,reject,"20.60",0
280,34,18,reject,"20.60",0
280,35,15,reject,"20.60",0
280,36,7,reject,"20.60",0
280,36,10,reject,"20.60",0
280,37,10,reject,"20.60",0
280,38,4,reject,"20.60",0
280,40,1,reject,"20.60",0
280,40,11,reject,"20.60",0
280,42,15,reject,"20.60",0
280,44,7,reject,"20.60",0
280,44,9,reject,"20.60",0
280,44,13,reject,"20.60",0
280,46,9,reject,"20.60",0
280,46,14,reject,"20.60",0
280,47,0,reject,"20.60",0
280,47,8,reject,"20.60",0
280,48,1,reject,"20.60",0
280,48,4,reject,"20.60",0
280,50,0,reject,"20.60",0
280,50,5,reject,"20.60",0
280,50,6,reject,"20.60",0
280,50,19,reject,"20.60",0
280,51,11,reject,"20.60",0
280,51,16,reject,"20.60",0
280,52,16,reject,"20.60",0
280,53,9,reject,"20.60",0
280,54,8,reject,"20.60",0
280,54,11,reject,"20.60",0
280,55,0,reject,"20.60",0
280,55,5,reject,"20.60",0
280,55,17,reject,"20.60",0
280,57,13,reject,"20.60",0
285,0,1,accept,"20.60",1
285,0,12,reject,"20.60",0
285,1,0,reject,"20.60",0
285,2,0,reject,"20.60",0
285,4,5,accept,"20.60",1
285,4,5,accept,"20.60",1
285,5,9,accept,"20.60",1
285,5,10,accept,"20.60",1
285,9,16,accept,"20.60",1
285,10,11,accept,"20.60",1
285,10,13,reject,"20.60",0
285,10,16,accept,"20.60",1
285,10,17,accept,"20.60",1
285,12,17,accept,"20.60",1
285,13,2,reject,"20.60",0
285,15,0,reject,"20.60",0
285,15,1,reject,"20.60",0
285,15,18,accept,"20.60",1
285,16,5,reject,"20.60",0
285,16,8,reject,"20.60",0
285,16,12,reject,"20.60",0
285,18,11,reject,"20.60",0
285,19,0,reject,"20.60",0
285,19,13,reject,"20.60",0
285,22,10,reject,"20.60",0
285,22,19,reject,"20.60",0
285,24,7,reject,"20.60",0
285,24,19,accept,"20.60",1
285,25,10,reject,"20.60",0
285,28,0,reject,"20.60",0
285,29,2,reject,"20.60",0
285,29,17,reject,"20.60",0
285,29,19,reject,"20.60",0
285,31,0,reject,"20.60",0
285,31,6,reject,"20.60",0
285,32,5,reject,"20.60",0
285,34,3,reject,"20.60",0
285,35,4,reject,"20.60",0
285,35,19,reject,"20.60",0
285,36,0,reject,"20.60",0
285,36,5,reject,"20.60",0
285,36,13,reject,"20.60",0
285,37,1,reject,"20.60",0
285,38,0,reject,"20.60",0
285,38,10,reject,"20.60",0
285,38,12,reject,"20.60",0
285,38,18,reject,"20.60",0
285,40,12,reject,"20.60",0
285,40,19,reject,"20.60",0
285,41,3,reject,"20.60",0
285,44,12,reject,"20.60",0
285,45,19,reject,"20.60",0
285,46,0,reject,"20.60",0
285,46,11,reject,"20.60",0
285,47,14,reject,"20.60",0
285,48,17,reject,"20.60",0
285,49,15,reject,"20.60",0
285,50,16,reject,"20.60",0
285,50,16,reject,"20.60",0
285,51,15,reject,"20.60",0
285,51,18,reject,"20.60",0
285,53,3,reject,"20.60",0
285,55,11,reject,"20.60",0
285,56,0,reject,"20.60",0
286,1,4,accept,"20.60",1
286,2,12,accept,"20.60",1
286,4,3,reject,"20.60",0
286,5,6,accept,"20.60",1
286,6,4,reject,"20.60",0
286,7,3,reject,"20.60",0
286,10,7,reject,"20.60",0
286,10,19,accept,"20.60",1
286,11,6,reject,"20.60",0
286,11,9,reject,"20.60",0
286,11,9,reject,"20.60",0
286,11,12,accept,"20.60",1
286,12,1,reject,"20.60",0
286,14,12,reject,"20.60",0
286,14,17,accept,"20.60",1
286,15,7,reject,"20.60",0
286,15,19,accept,"20.60",1
286,17,14,reject,"20.60",0
286,18,4,reject,"20.60",0
286,18,13,reject,"20.60",0
286,19,0,reject,"20.60",0
286,23,2,reject,"20.60",0
286,23,17,reject,"20.60",0
286,25,14,reject,"20.60",0
286,26,5,reject,"20.60",0
286,27,13,reject,"20.60",0
286,27,18,reject,"20.60",0
286,29,9,reject,"20.60",0
286,29,14,reject,"20.60",0
286,30,7,reject,"20.60",0
286,30,18,reject,"20.60",0
286,34,0,reject,"20.60",0
286,34,4,reject,"20.60",0
286,34,11,reject,"20.60",0
286,34,18,reject,"20.60",0
286,35,0,reject,"20.60",0
286,35,6,reject,"20.60",0
286,35,8,reject,"20.60",0
286,35,13,reject,"20.60",0
286,37,0,reject,"20.60",0
286,37,13,reject,"20.60",0
286,38,8,reject,"20.60",0
286,38,15,reject,"20.60",0
286,39,3,reject,"20.60",0
286,40,12,reject,"20.60",0
286,41,3,reject,"20.60",0
286,43,18,reject,"20.60",0
286,44,19,reject,"20.60",0
286,46,1,reject,"20.60",0
286,46,14,reject,"20.60",0
286,48,11,reject,"20.60",0
286,48,16,reject,"20.60",0
286,49,12,reject,"20.60",0
286,49,13,reject,"20.60",0
286,51,0,reject,"20.60",0
286,51,7,reject,"20.60",0
286,53,16,reject,"20.60",0
286,54,10,reject,"20.60",0
286,56,4,reject,"20.60",0
286,56,9,reject,"20.60",0
286,59,6,reject,"20.60",0
286,59,6,reject,"20.60",0
286,59,11,reject,"20.60",0
286,59,16,reject,"20.60",0
287,0,14,accept,"20.60",1
287,1,0,reject,"20.60",0
287,2,11,accept,"20.60",1
287,4,0,reject,"20.60",0
287,5,1,reject,"20.60",0
287,5,2,reject,"20.60",0
287,6,18,accept,"20.60",1
287,8,2,reject,"20.60",0
287,10,6,reject,"20.60",0
287,10,7,reject,"20.60",0
287,10,9,reject,"20.60",0
287,11,8,reject,"20.60",0
287,11,18,reject,"20.60",0
287,14,15,accept,"20.60",1
287,15,5,reject,"20.60",0
287,16,13,reject,"20.60",0
287,17,15,reject,"20.60",0
287,17,19,accept,"20.60",1
287,19,4,reject,"20.60",0
287,19,12,reject,"20.60",0
287,21,0,reject,"20.60",0
287,21,7,reject,"20.60",0
287,23,5,reject,"20.60",0
287,25,3,reject,"20.60",0
287,27,4,reject,"20.60",0
287,28,3,reject,"20.60",0
287,31,2,reject,"20.60",0
287,31,7,reject,"20.60",0
287,32,11,reject,"20.60",0
287,33,3,reject,"20.60",0
287,33,15,reject,"20.60",0
287,35,3,reject,"20.60",0
287,35,7,reject,"20.60",0
287,35,11,reject,"20.60",0
287,35,12,reject,"20.60",0
287,36,6,reject,"20.60",0
287,38,2,reject,"20.60",0
287,38,17,reject,"20.60",0
287,40,2,reject,"20.60",0
287,41,16,reject,"20.60",0
287,42,18,reject,"20.60",0
287,44,12,reject,"20.60",0
287,44,17,reject,"20.60",0
287,46,0,reject,"20.60",0
287,46,2,reject,"20.60",0
287,46,4,reject,"20.60",0
287,46,8,reject,"20.60",0
287,46,19,reject,"20.60",0
287,47,2,reject,"20.60",0
287,47,17,reject,"20.60",0
287,48,8,reject,"20.60",0
287,49,8,reject,"20.60",0
287,51,9,reject,"20.60",0
287,52,11,reject,"20.60",0
287,53,1,reject,"20.60",0
287,53,1,reject,"20.60",0
287,53,14,reject,"20.60",0
287,54,14,reject,"20.60",0
287,57,13,reject,"20.60",0
287,58,0,reject,"20.60",0
287,58,11,reject,"20.60",0
287,59,0,reject,"20.60",0
287,59,8,reject,"20.60",0
287,59,13,reject,"20.60",0
290,1,0,reject,"20.60",0
290,2,9,accept,"20.60",1
290,2,11,reject,"20.60",0
290,2,12,accept,"20.60",1
290,3,3,reject,"20.60",0
290,5,7,reject,"20.60",0
290,5,9,reject,"20.60",0
290,6,12,accept,"20.60",1
290,7,13,accept,"20.60",1
290,10,0,reject,"20.60",0
290,10,15,reject,"20.60",0
290,12,9,reject,"20.60",0
290,12,13,reject,"20.60",0
290,12,14,reject,"20.60",0
290,13,19,reject,"20.60",0
290,15,0,reject,"20.60",0
290,15,0,reject,"20.60",0
290,23,0,reject,"20.60",0
290,23,17,reject,"20.60",0
290,24,6,reject,"20.60",0
290,24,9,reject,"20.60",0
290,24,13,reject,"20.60",0
290,26,7,reject,"20.60",0
290,26,8,reject,"20.60",0
290,27,2,reject,"20.60",0
290,28,15,reject,"20.60",0
290,29,19,reject,"20.60",0
290,30,8,reject,"20.60",0
290,30,11,reject,"20.60",0
290,30,13,reject,"20.60",0
290,32,7,reject,"20.60",0
290,32,9,reject,"20.60",0
290,32,13,reject,"20.60",0
290,32,15,reject,"20.60",0
290,32,17,reject,"20.60",0
290,33,9,reject,"20.60",0
290,37,2,reject,"20.60",0
290,39,5,reject,"20.60",0
290,40,13,reject,"20.60",0
290,41,0,reject,"20.60",0
290,41,4,reject,"20.60",0
290,44,1,reject,"20.60",0
290,44,11,reject,"20.60",0
290,44,16,reject,"20.60",0
290,46,11,reject,"20.60",0
290,47,10,reject,"20.60",0
290,47,14,reject,"20.60",0
290,49,2,reject,"20.60",0
290,49,6,reject,"20.60",0
290,49,19,reject,"20.60",0
290,50,16,reject,"20.60",0
290,51,7,reject,"20.60",0
290,51,14,reject,"20.60",0
290,51,19,reject,"20.60",0
290,53,2,reject,"20.60",0
290,53,14,reject,"20.60",0
290,53,14,reject,"20.60",0
290,54,8,reject,"20.60",0
290,54,9,reject,"20.60",0
290,56,2,reject,"20.60",0
290,56,8,reject,"20.60",0
290,56,15,reject,"20.60",0
290,57,4,reject,"20.60",0
290,57,5,reject,"20.60",0
291,1,4,accept,"20.60",1
291,2,19,accept,"20.60",1
291,5,6,accept,"20.60",1
291,6,3,reject,"20.60",0
291,6,8,accept,"20.60",1
291,6,11,accept,"20.60",1
291,6,19,accept,"20.60",1
291,8,1,reject,"20.60",0
291,8,4,reject,"20.60",0
291,9,0,reject,"20.60",0
291,9,0,reject,"20.60",0
291,11,4,reject,"20.60",0
291,12,10,reject,"20.60",0
291,12,15,accept,"20.60",1
291,13,9,reject,"20.60",0
291,13,18,accept,"20.60",1
291,14,13,accept,"20.60",1
291,16,1,reject,"20.60",0
291,17,14,accept,"20.60",1
291,18,11,reject,"20.60",0
291,19,14,reject,"20.60",0
291,21,3,reject,"20.60",0
291,21,8,reject,"20.60",0
291,22,1,reject,"20.60",0
291,22,9,reject,"20.60",0
291,24,7,reject,"20.60",0
291,28,9,reject,"20.60",0
291,28,11,reject,"20.60",0
291,28,17,reject,"20.60",0
291,29,9,reject,"20.60",0
291,29,13,reject,"20.60",0
291,30,18,reject,"20.60",0
291,34,1,reject,"20.60",0
291,34,5,reject,"20.60",0
291,36,1,reject,"20.60",0
291,36,1,reject,"20.60",0
291,37,0,reject,"20.60",0
291,37,14,reject,"20.60",0
291,37,19,reject,"20.60",0
291,38,1,reject,"20.60",0
291,38,5,reject,"20.60",0
291,38,8,reject,"20.60",0
291,39,2,reject,"20.60",0
291,39,6,reject,"20.60",0
291,40,1,reject,"20.60",0
291,41,14,reject,"20.60",0
291,44,5,reject,"20.60",0
291,44,7,reject,"20.60",0
291,46,1,reject,"20.60",0
291,46,13,reject,"20.60",0
291,47,7,reject,"20.60",0
291,47,16,reject,"20.60",0
291,48,2,reject,"20.60",0
291,48,7,reject,"20.60",0
291,48,13,reject,"20.60",0
291,48,19,accept,"20.60",1
291,49,4,reject,"20.60",0
291,50,16,reject,"20.60",0
291,51,11,reject,"20.60",0
291,53,15,reject,"20.60",0
291,54,3,reject,"20.60",0
291,54,9,reject,"20.60",0
291,56,1,reject,"20.60",0
291,56,14,reject,"20.60",0
292,0,13,accept,"20.60",1
292,0,15,accept,"20.60",1
292,0,17,accept,"20.60",1
292,0,18,accept,"20.60",1
292,1,0,reject,"20.60",0
292,1,15,accept,"20.60",1
292,2,0,reject,"20.60",0
292,3,15,accept,"20.60",1
292,4,3,accept,"20.60",1
292,5,5,accept,"20.60",1
292,8,1,reject,"20.60",0
292,8,3,reject,"20.60",0
292,8,4,reject,"20.60",0
292,8,4,reject,"20.60",0
292,8,6,accept,"20.60",1
292,11,2,reject,"20.60",0
292,11,9,accept,"20.60",1
292,13,9,reject,"20.60",0
292,15,9,reject,"20.60",0
292,18,12,reject,"20.60",0
292,18,18,accept,"20.60",1
292,20,1,reject,"20.60",0
292,20,12,reject,"20.60",0
292,21,7,reject,"20.60",0
292,22,14,reject,"20.60",0
292,23,0,reject,"20.60",0
292,23,0,reject,"20.60",0
292,26,1,reject,"20.60",0
292,26,5,reject,"20.60",0
292,28,9,reject,"20.60",0
292,29,8,reject,"20.60",0
292,32,11,reject,"20.60",0
292,32,13,reject,"20.60",0
292,33,3,reject,"20.60",0
292,34,19,reject,"20.60",0
292,35,19,reject,"20.60",0
292,37,9,reject,"20.60",0
292,38,6,reject,"20.60",0
292,40,3,reject,"20.60",0
292,41,4,reject,"20.60",0
292,41,17,reject,"20.60",0
292,42,14,reject,"20.60",0
292,43,0,reject,"20.60",0
292,44,6,reject,"20.60",0
292,44,10,reject,"20.60",0
292,44,11,reject,"20.60",0
292,44,19,reject,"20.60",0
292,45,0,reject,"20.60",0
292,45,1,reject,"20.60",0
292,45,3,reject,"20.60",0
292,45,9,reject,"20.60",0
292,47,11,reject,"20.60",0
292,47,11,reject,"20.60",0
292,47,14,reject,"20.60",0
292,50,16,reject,"20.60",0
292,52,15,reject,"20.60",0
292,53,2,reject,"20.60",0
292,53,10,reject,"20.60",0
292,54,6,reject,"20.60",0
292,56,2,reject,"20.60",0
292,57,14,reject,"20.60",0
292,57,14,reject,"20.60",0
292,57,16,reject,"20.60",0
292,58,10,reject,"20.60",0
294,1,8,accept,"20.60",1
294,1,17,accept,"20.60",1
294,3,17,accept,"20.60",1
294,4,10,accept,"20.60",1
294,5,14,accept,"20.60",1
294,5,16,accept,"20.60",1
294,7,7,reject,"20.60",0
294,8,10,reject,"20.60",0
294,8,19,accept,"20.60",1
294,12,9,accept,"20.60",1
294,14,11,accept,"20.60",1
294,14,13,accept,"20.60",1
294,14,18,accept,"20.60",1
294,15,4,accept,"20.60",1
294,16,9,accept,"20.60",1
294,16,17,accept,"20.60",1
294,18,16,reject,"20.60",0
294,18,16,accept,"20.60",1
294,19,18,reject,"20.60",0
294,20,7,accept,"20.60",1
294,20,11,accept,"20.60",1
294,20,11,accept,"20.60",1
294,21,5,accept,"20.60",1
294,21,9,accept,"20.60",1
294,23,5,accept,"20.60",1
294,24,4,accept,"20.60",1
294,26,19,accept,"20.60",1
294,28,16,accept,"20.60",1
294,29,16,accept,"20.60",1
294,32,15,accept,"20.60",1
294,33,4,accept,"20.60",1
294,33,10,accept,"20.60",1
294,33,18,accept,"20.60",1
294,34,12,accept,"20.60",1
294,35,2,accept,"20.60",1
294,35,15,accept,"20.60",1
294,37,2,accept,"20.60",1
294,37,5,accept,"20.60",1
294,38,18,accept,"20.60",1
294,40,1,reject,"20.60",0
294,42,0,reject,"20.60",0
294,42,12,accept,"20.60",1
294,43,9,accept,"20.60",1
294,44,4,accept,"20.60",1
294,44,17,accept,"20.60",1
294,44,19,accept,"20.60",1
294,45,8,accept,"20.60",1
294,45,10,accept,"20.60",1
294,45,11,accept,"20.60",1
294,45,13,accept,"20.60",1
294,47,11,accept,"20.60",1
294,47,17,accept,"20.60",1
294,47,17,accept,"20.60",1
294,48,15,accept,"20.60",1
294,49,10,accept,"20.60",1
294,50,4,accept,"20.60",1
294,50,6,accept,"20.60",1
294,50,10,accept,"20.60",1
294,51,12,accept,"20.60",1
294,51,17,accept,"20.60",1
294,54,16,accept,"20.60",1
294,57,4,accept,"20.60",1
294,58,7,accept,"20.60",1
294,58,9,accept,"20.60",1
295,0,8,accept,"20.60",1
295,1,12,accept,"20.60",1
295,2,8,accept,"20.60",1
295,3,7,accept,"20.60",1
295,4,0,reject,"20.60",0
295,4,3,reject,"20.60",0
295,4,3,reject,"20.60",0
295,6,9,reject,"20.60",0
295,7,10,reject,"20.60",0
295,7,17,accept,"20.60",1
295,7,19,accept,"20.60",1
295,8,1,reject,"20.60",0
295,8,17,reject,"20.60",0
295,8,19,accept,"20.60",1
295,9,0,reject,"20.60",0
295,9,14,accept,"20.60",1
295,10,14,reject,"20.60",0
295,12,10,reject,"20.60",0
295,12,11,reject,"20.60",0
295,15,3,reject,"20.60",0
295,15,10,reject,"20.60",0
295,16,5,reject,"20.60",0
295,17,5,reject,"20.60",0
295,23,3,reject,"20.60",0
295,23,17,reject,"20.60",0
295,24,10,reject,"20.60",0
295,24,16,reject,"20.60",0
295,26,0,reject,"20.60",0
295,28,12,reject,"20.60",0
295,28,19,reject,"20.60",0
295,29,0,reject,"20.60",0
295,29,9,reject,"20.60",0
295,29,13,reject,"20.60",0
295,29,15,reject,"20.60",0
295,30,7,reject,"20.60",0
295,30,14,reject,"20.60",0
295,31,0,reject,"20.60",0
295,31,8,reject,"20.60",0
295,33,0,reject,"20.60",0
295,33,15,reject,"20.60",0
295,35,19,reject,"20.60",0
295,37,7,reject,"20.60",0
295,38,0,reject,"20.60",0
295,38,10,reject,"20.60",0
295,38,13,reject,"20.60",0
295,40,5,reject,"20.60",0
295,40,19,reject,"20.60",0
295,43,5,reject,"20.60",0
295,47,7,reject,"20.60",0
295,48,10,reject,"20.60",0
295,48,17,reject,"20.60",0
295,50,17,reject,"20.60",0
295,50,18,reject,"20.60",0
295,54,4,reject,"20.60",0
295,54,5,reject,"20.60",0
295,54,5,reject,"20.60",0
295,54,5,reject,"20.60",0
295,55,0,reject,"20.60",0
295,55,7,reject,"20.60",0
295,57,2,reject,"20.60",0
295,59,5,reject,"20.60",0
295,59,7,reject,"20.60",0
295,59,9,reject,"20.60",0
295,59,12,reject,"20.60",0
297,0,5,accept,"20.60",1
297,3,7,accept,"20.60",1
297,4,0,reject,"20.60",0
297,4,11,accept,"20.60",1
297,4,16,accept,"20.60",1
297,4,17,accept,"20.60",1
297,5,2,reject,"20.60",0
297,6,9,accept,"20.60",1
297,6,14,accept,"20.60",1
297,8,19,accept,"20.60",1
297,8,19,accept,"20.60",1
297,9,18,accept,"20.60",1
297,10,1,reject,"20.60",0
297,10,16,accept,"20.60",1
297,11,13,accept,"20.60",1
297,12,8,reject,"20.60",0
297,12,10,reject,"20.60",0
297,14,11,reject,"20.60",0
297,14,17,accept,"20.60",1
297,15,2,reject,"20.60",0
297,15,9,reject,"20.60",0
297,15,15,reject,"20.60",0
297,16,11,reject,"20.60",0
297,17,7,reject,"20.60",0
297,19,0,reject,"20.60",0
297,21,6,reject,"20.60",0
297,22,12,reject,"20.60",0
297,22,14,accept,"20.60",1
297,22,19,reject,"20.60",0
297,25,6,reject,"20.60",0
297,26,14,reject,"20.60",0
297,28,6,reject,"20.60",0
297,28,8,reject,"20.60",0
297,29,2,reject,"20.60",0
297,29,13,reject,"20.60",0
297,30,7,reject,"20.60",0
297,30,10,reject,"20.60",0
297,30,14,reject,"20.60",0
297,31,6,reject,"20.60",0
297,31,13,reject,"20.60",0
297,33,6,reject,"20.60",0
297,34,6,reject,"20.60",0
297,35,4,reject,"20.60",0
297,35,7,reject,"20.60",0
297,36,9,reject,"20.60",0
297,36,16,reject,"20.60",0
297,37,14,reject,"20.60",0
297,38,19,reject,"20.60",0
297,39,15,reject,"20.60",0
297,40,2,reject,"20.60",0
